movie_id,title_x,tags
2666,Dark City,"a man struggl with memori of hi past, includ a wife he cannot remember, in a nightmarish world with no sun and run by be with telekinet power who seek the soul of humans. a world where the night never ends. mysteri sciencefict soul sleep manipul futur dystopia chao memori duel parallel world tech noir matrix neo-noir retrofutur rufussewel williamhurt kiefersutherland jenniferconnelli richardo'brien ianrichardson brucesp colinfriel johnbluth mitchellbutel melissageorg frankgallach ritchiesing justinmonjo nicholasbel satyagumbert noahgumbert frederickmiragliotta andrewmason alexproya alexproya"
12783,The Duchess,"a chronicl of the life of 18th centuri aristocrat georgiana, duchess of devonshire, who wa revil for her extravag polit and person life. base on the incred true story. drama histori romanc england adulteri duke gambl debt marriag crisi keiraknightley ralphfienn aidanmcardl simonmcburney charlotterampl dominiccoop hayleyatwel brucemackinnon georgiak alistairpetri patrickgodfrey richardmccab andrewarmour michaelkuhn sauldibb gabrielletana"
13155,Return to Oz,"dorothy, save from a psychiatr experi by a mysteri girl, find herself back in the land of her dreams, and make delight new friends, and danger new enemies. an all-new adventur down the yellow brick road. adventur famili fantasi wizard of oz fairuzabalk nicolwilliamson jeanmarsh piperlauri mattclark seanbarrett denisebry brianhenson lyleconway justincas johnalexand deeproy emmaridley waltermurch paulmaslanski"
42807,The Newton Boys,"four newton brother are a poor farmer famili in the 1920s. the oldest of them, willis, one day realiz that there' no futur in the field and offer hi brother to becom a bank robbers. soon the famili agrees. they becom veri famou robbers, and five year later execut the greatest train robberi in american history. four brothers. four criminals. for the money... they would stop at nothing. crime action drama bank robber crime spree western u.s. matthewmcconaughey skeetulrich ethanhawk vincentd'onofrio gailcronau jenakaram juliannamarguli caseymcauliff dwightyoakam charlesgun reginamaematthew becketgremmel lewtempl glynnwilliam charles'chip'bray kenfarm richardlinklat"
28355,Case 39,"in her mani year as a social worker, emili jenkin believ she ha seen it all, until she meet 10-year-old lilith and the girl' cruel parents. emily' worst fear are confirm when the parent tri to harm the child, and so emili assum custodi of lilith while she look for a foster family. however, emili soon find that dark forc surround the seemingli innoc girl, and the more she tri to protect lilith, the more horror she encounters. some case should never be opened. horror mysteri thriller child abus detect social worker supernatur murder mental institut youth violenc danger cityscap drawn fall elev pier psycholog deadli mind and soul supernatur abil renéezellweg jodelleferland ianmcshan kerryo'malley callumkeithrenni bradleycoop adrianlest cynthiastevenson alexanderconti philipcabrita vanesatomasino maryblack domenicod'ambrosio benitaha j.winstoncarrol michaelbean lesleyewen davidpatrickgreen deejayjackson tayacalicetto alisendown darrylquon suzannebastien janebraithwait colinlawr frangebhard dagmarmidcap billmondi andrewairli sarah-janeredmond charleszuckermann yvonnevaldez paulduchart danielbacon darrene.scott daliasblak phillipmitchel fulviocecer stevegolin christianalvart kevinmish lisabruc scottthal alixmadigan"
8080,Suspect Zero,"a killer is on the loose, and an fbi agent sift through clue and learn that the bloodthirsti felon' victim of choic are other serial killers. who' next? crime thriller serial killer carrie-annemoss aaroneckhart benkingsley harrylennix kevinchamberlin keithcampbel paulawagn e.eliasmerhig gayehirsch"
5126,Martian Child,"a recently-widowed, scienc fiction writer consid whether to adopt a hyper-imagin 6-year-old abandon and socially-reject boy who say he' realli from mars. doesn't matter where you come from, as long as you find where you belong! drama underdog adopt educ adopt father childhood trauma alien alien johncusack bobbycoleman amandapeet joancusack oliverplatt richardschiff sophieokonedo anjelicahuston tayacalicetto zakludwig mennomeyj davidkirschn edelbert coreysienega"
56288,Spy Kids: All the Time in the World,"eight year after the third film, the oss ha becom the world' top spi agency, while the spi kid depart ha sinc becom defunct. a retir spi marissa (jessica alba) is thrown back into the action along with her stepchildren when a maniac timekeep (jeremi piven) attempt to take over the world. in order to save the world, rebecca (rowan blanchard) and cecil (mason cook) must team up with their hate stepmother. carmen and juni have sinc also grown up and will provid gadget to them. nan famili comedi action spi child hero secret agent espionag jessicaalba masoncook rowanblanchard joelmchal jeremypiven alexapenavega darylsabara rickygervai dannytrejo antoniobandera marcimadison robertrodriguez robertrodriguez elizabethavellan"
303858,Money Monster,financi tv host lee gate and hi produc patti are put in an extrem situat when an irat investor take over their studio. not everi conspiraci is a theory. thriller bomb sniper tv show hostag drama polic hostage-tak new york citi stock market stock fraud woman director tv studio georgeclooney juliarobert jacko'connel caitrionabalf dominicwest lennyvenito giancarloesposito christopherdenham condolarashad emilymead chrisbauer dennisboutsikari olivialuccardi aaronyoo grantrosenmey gretale cenkuygur carseywalkerjr. jimwarden josephd.reitman grizzchapman robertc.kirk genevieveadam daoudheidami anthonydesando ivanmartin johnventimiglia dominiccolón chadjen cliffmoylan brianedward jimmygaryjr. frantzyorisma charliethurston patriciadunnock sahrngaujah vernoncampbel danielk.isaac darriingolfsson makhaolandebel jamargreen robfalcon bobbykrug davidheali mattwalton punbandhu jakechoi nickborain jeffwitzk bryanburton frankpando shaunamitchel patkiernan jodiefost
1613,The 51st State,"elmo mcelroy is a streetwis american master chemist who head to england to sell hi special new formula - a powerful, blue concoct guarante to take you to 'the 51st state.' mcelroy' new product deliv a feel 51 time more power than ani thrill, ani pleasure, ani high in history. but hi plan for a quick, profit score go comic awri when he get stuck in liverpool with an unlik escort and hi ex-girlfriend and becom entangl in a bizarr web of double-d and double-crosses. nice wheels. dirti deals. and one mean mother in a kilt. thriller action comedi crime chemic lax skinhead samuell.jackson robertcarlyl emilymortim meatloaf rhysifan seanpertwe rickytomlinson michaelstark annakeaveney paulbarb stephenwalt nigelwhitmey macmcdonald michaelj.reynold junixinocian jakeabraham aaronswartz davidwebb nickbartlett angusmacinn robertfyf robertjezek joancampion terryo'neil marcanwar paulbroughton ronnyyu malcolmkohl seatonmclean davidpupkewitz"
31582,Flawless,an ultraconserv polic offic suffer a debilit stroke and is assign to a rehabilit program that includ sing lesson - with the drag queen next door. nan comedi drama independ film robertdeniro philipseymourhoffman barrymil chrisbauer skippsudduth janerosenth joelschumach joelschumach
16617,Mindhunters,"traine in the fbi' psycholog profil program must put their train into practic when they discov a killer in their midst. for seven elit profilers, find a serial killer is a process of elimination. their own. mysteri thriller crime fbi island serial killer seri of murder llcoolj jonnyleemil kathrynmorri patriciavelásquez cliftoncollinsjr eionbailey willkemp valkilm christianslat cassandrabel daniëlboissevain antoniekamerl jasminesendar trevorwhit akivagoldsman carybrokaw rennyharlin jeffreysilv robertf.newmy rebeccaspik"
8944,What Just Happened,"dure the cours of an ordinari week in hollywood, movi produc ben (robert de niro) must navig hi way through shark-infest water as he struggl to complet hi latest projects. a demand studio boss (catherin keener) demand extens chang to a movi star sean penn, while anoth chief won't greenlight a project unless star bruce willi shave hi beard. meanwhile, ben tri to reconcil with hi wife and maintain a relationship with hi young daughter. admit nothing. comedi drama film produc midlif crisi independ film divorc brucewilli robertdeniro seanpenn robinwright stanleytucci johnturturro kristenstewart lilyrab marinhinkl catherinekeen michaelwincott jasonkravit markivanir remyk.selma christopherevanwelch samlevinson robertdeniro artlinson janerosenth barrylevinson barrylevinson markallan markcuban toddwagn erickopeloff"
41488,The Statement,"the film is set in franc in the 1990s, the french were defeat by the german earli in world war ii, an armistic wa sign in 1940 which effect split franc into a german occupi part in the north and a semi-independ part in the south which becam known as vichi france. in realiti the vichi govern wa a puppet regim control by the germans. part of the agreement wa that the vichi govern would assist with the 'cleansing' of jew from france. the vichi govern form a polic forc call the milice, who work with the germans... at the end of world war ii, mani of those involv in war crime were prosecuted. some got away. until now. drama thriller michaelcain tildaswinton jeremynortham alanb charlotterampl johnnevil ciaránhind frankfinlay williamhutt mattcraven noamjenkin normanjewison normanjewison robynslovo robertlanto"
37028,The Magic Flute,"dure world war i, in an unnam country, a soldier name tamino is sent by the queen of the night to rescu her daughter pamina from the clutch of the supposedli evil sarastro. but all is not as it seems. nan comedi drama music fiction place opera music josephkais amycarson renépap lyubovpetrova benjaminjaydavi silviamoi tomrandl jimmyyuil michellewhitney christopherston kennethbranagh pierre-olivierbardet simonmoseley"
14560,Paul Blart: Mall Cop,"mild-mann paul blart (kevin james) ha alway had huge dream of becom a state trooper. until then, he patrol the local mall as a secur guard. with hi close crop moustache, person transport and gung-ho attitude, onli blart seem to take hi job seriously. all that chang when a team of thug raid the mall and take hostages. untrained, unarm and a super-s target, blart ha to becom a real cop to save the day. safeti never take a holiday. action adventur comedi famili secur guard duringcreditssting kevinjam keiro'donnel jaymamay rainirodriguez shirleyknight stephenrannazzisi petergereti bobbycannaval adamferrara jamalmixon adhirkalyan erickavari garyvalentin allencovert mikeval mikeescamilla jasonelli jasonpackham rickthorn victort.lopez nataschahopkin jackiesandl mookiebark jackieflynn richieminervini briehillarbaugh steffianadelacruz dylanclarkmarshal berniemcinerney tylerspindel basrutten teresazantua dahliasalem zeleavradopoulo mariaarcé robertharvey billyconcha michaelburton carlrandal carlaantonino rubywendel lindsaymacdonald donnagleereim cindialex dalef.appel joelarsenault stephanieatkinson amberbaldinelli ellenbecker-gray williambornkessel brianbradburi jodiebrunel mikeburton katelyncahil patrickcanti giocastellano chemiche-mponda desireeaprilconnolli jeffreycorazzini d.w.cormier benjamincrock dianecurran nicholasdavi kevindecost michaeldemello hannahdepew vincentj.earnshaw suzanneengland susanfares keithfluk shawnfogarti andyforgit victorfranko sarigagnon davidj.garfield suzannegilli albertgorni robw.gray danegriga sophyagudelman teresahaney codyhart patrickmelhay mattheron-duranti markhetherington louisholm frankieimbergamo haythamkandil renknopf lynnl'heureux danmarshal andrewjmcguin toddmello jasonmulcahi ronmurphi scottneufvil chrispalermo aaronj.patton alanresn brieannrich michaelrich nicholasrich bradleyrobinson jessicarockwood garyrosco ericryan jonathansawicki stevescarfo catesmit gustinsmith ylianalfarosnyd jonrobertstafford vyvianb.steven stream davidstruffolino georgej.vezina donaldwarnock jonwarnock mikewendt g.a.west kentr.william darrylwooten barrybernardi toddgarn adamsandl jackgiarraputo kevinjam stevecarr"
10330,Freaky Friday,"mother and daughter bicker over everyth -- what anna wears, whom she like and what she want to do when she' older. in turn, anna detest tess' fiancé. when a magic fortun cooki switch their personalities, they each get a peek at how the other person feels, think and lives. monday are manic. wednesday are wild. and friday are about to get a littl freaky. comedi singl parent brother sister relationship mistak in person bride talk show bodi exchang motherli love high school mother daughter relationship wed psychiatrist body-swap music band teen comedi child as an adult adult as a child jamieleecurti lindsaylohan markharmon haroldgould haleyhudson chadmichaelmurray dinaspybey-wat stephentobolowski christinavid ryanmalgarini rosalindchao lucillesoong williegarson juliegonzalo christinamariewalt luelrod heatherhach lornascott chriscarlberg dannyrubin haydentank caydenboyd marcmcclur chrisheuisl jeffreymarcu jacquelineheinz maryellentrainor ericagimpel williamcaplo danielraymont veronicabrook leeburn amirderakh zoewat markwat andrewgunn"
6957,The 40 Year Old Virgin,"andi stitzer ha a pleasant life with a nice apart and a job stamp invoic at an electron store. but at age 40, there' one thing andi hasn't done, and it' realli bother hi sex-obsess male co-workers: andi is still a virgin. determin to help andi get laid, the guy make it their mission to de-virgin him. but it all seem hopeless until andi meet small busi owner trish, a singl mom. the longer you wait, the harder it get comedi romanc first time virgin stevecarel catherinekeen paulrudd romanymalco sethrogen janelynch lesliemann elizabethbank katden mindyk marilyndoddsfrank gerrybednob shelleymalil jordanmasterson chelseasmith ericavittinaphillip marikadominczyk mocollin leeweav stormydaniel kevinhart jonahhil gillianvigman kimberlypag sienagoin charliehartsock nancycarel cedricyarbrough davidkoechn jeffkahn nicklashaway lorenberman mikimia jazzmun shannonbradley briannabrown lizcarey elizabethdecicco hilaryshepard barretswatek carlagallo michaelbierman marisaguterman waynefederman ronmarasco kateluyben joenunez roseabdoo stevebanno brookehamlin miyokoshimosawa annchristin brandonkillham nicolerandalljohnson suzynakamura jennafisch stephanielemelin jamieellemann leahmccormick samanthaj.rees brittneysky phyllissmith christophert.wood wyattsmith kiraturnag pennyvit christanicolewel juddapatow juddapatow"
1934,Shakespeare in Love,"young shakespear is forc to stage hi latest comedy, ""romeo and ethel, the pirate' daughter,"" befor it' even written. when a love noblewoman audit for a role, they fall into forbidden love -- and hi play find a new life (and title). as their relationship progresses, shakespeare' comedi soon transform into tragedy. love is the onli inspiration. romanc histori shakespear love of one' life oscar award theatr play theatr group writer' block theatr milieu author specul fals histori josephfienn gwynethpaltrow geoffreyrush tomwilkinson judidench imeldastaunton colinfirth benaffleck simoncallow stevenbeard jimcart ruperteverett martinclun timmcmullan joerobert harveyweinstein edwardzwick johnmadden marcnorman davidparfitt donnagigliotti"
169917,A Walk Among the Tombstones,privat investig matthew scudder is hire by a drug kingpin to find out who kidnap and murder hi wife. some peopl are afraid of all the wrong thing crime drama mysteri thriller base on novel murder mafia privat investig new york citi alcohol kingpin wife murder matt scudder liamneeson dansteven davidharbour boydholbrook adamdavidthompson razanejamm astro ólafurdarriólafsson marinasquerciati sebastianroché markconsuelo whitney mauricecompt mariellehel annikapeterson frankdejulio laurabirn toshikoonizawa patrickmcdad lucianoacunajr. hansmarrero kimrosen ericnelsen jongoraci stephanieandujar alnazemian sophiafrank sushambedi purvabedi novellanelson natiadun genevieveadam lianadelaur danielleroserussel davidanzuelo samuelmerced mikefigueroa mikecarlsen leonaddisonbrown damionle jollyabraham ninapolan brianamarin arthurgerunda fabriziobrienza dennisjayfunni chinasaogbuagu louiseg.colón dannydevito scottfrank michaelshamberg staceysh brianoliv tobinarmbrust
951,Kindergarten Cop,"hard-edg cop john kimbl get more than he bargain for when he goe undercov as a kindergarten teacher to get the good on a brutal drug lord while at the same time protect the man' young son. pit against a class of boister moppet whose antic tri hi patienc and test hi mettle, kimbl may have met hi match … in more way than one. go ahead, you tell him you didn't do your homework. comedi crime fighter cook drug dealer die and death kindergarten kiss polic teacher children educ arnoldschwarzenegg penelopeannmil pamelare lindahunt richardtyson alixkoromzay carrollbak cathymoriarti josephcousin christiancousin parkoveral richardportnow tomkurland bettylouhenson jaynebrook tomdugan catherinereitman mikohugh adamwyli michaelchapman odetteann heidiswedberg bobnelson mollycl eugeneelman susanburn jasonstuart rayglanzmann edcrick angelabassett chimuoilo johnhammil stevepark johnsteinkamp charlieholliday leeforest judywix galenyuen frankieavina terrygolden leedupre debracasey petermarkvasquez jacquesapollobolton leole kennethchapman rickjon mimij.kauffman tiffanyreav jasonreitman annemerrem arlenej.phalon justinpag peterrakow sarahrosekarr marissarosen benmccreari robertcav bendiskin tamekarunnel medhagarg brianwagn johnchristiangraa jimmydarrinjacksoniii ianbaum amywald tiffanymatara krystlematara jamesch nicolenagorski rossmaling amberreav tinahart emilyannlloyd haleyhileman bethanyallyn zacharymarsh anthonywong remonebradley jaimelucerojr. garyrodriguez thomasrosales,jr. williamrossman robwegn kimdelgado briangraz ivanreitman ivanreitman"
10189,Pineapple Express,a stoner and hi dealer are forc to go on the run from the polic after the pothead wit a cop commit a murder. put thi in your pipe and smoke it. action comedi smoke marijuana stoner roach lollipop paint toenail radio call in show drive through a wall seed refer to pandora' box sethrogen jamesfranco dannymcbrid garycol rosieperez amberheard adamcrosbi danale brianscannel craigrobinson edbegleyjr. noradunn joelotruglio arthurnapiontek cleok billhad jamesremar kenjeong bobbyle conniesawy davidmcdivitt maelabord johnroberttramutola andrewheald jeannettaarnett jonathanspenc howards.lefstein robertlongstreet kendallcarlybrown omarleyva samcarson jackkehl peterlewi stevebanno eddierous brianscannel troygentil jourdanle juddapatow shaunarobertson davidgordongreen
9454,Ever After: A Cinderella Story,"a uniqu 16th centuri woman, daniel possess a love of books, and can easili quot from sir thoma more’ utopia. an intrigu mix of tomboyish athletic and physic beauty, she ha more than enough charm to captur the heart of a princ ... after bean him with an apple. desire. defy. escape. drama romanc comedi franc child abus slaveri leonardo da vinci princ fairi tale royalti orphan evil stepmoth step sibl 16th centuri brigand gypsi classism bandit common emot abus drewbarrymor dougrayscott anjelicahuston megandodd melanielynskey timothywest judyparfitt patrickgodfrey tobyjon leeinglebi jeroenkrabbé annamaguir katelansburi matyelokgibb waltersparrow jeannemoreau richardo'brien petergunn joergstadl andyhenderson elizabethearl alexpooley janethenfrey ursulajon rupammaxwel andytenn andytenn mireillesoria traceytrench"
2055,Open Range,a former gunsling is forc to take up arm again when he and hi cattl crew are threaten by a corrupt lawman. no place to run. no reason to hide. western hors beef ranger kevincostn robertduval michaelgambon michaeljet diegoluna jamesrusso abrahambenrubi kimcoat annetteben deanmcdermott herbkohl petermacneil cliffsaund patriciastutz julianrich davidvald kevincostn kevincostn jakeebert
1551,Flatliners,"five medic student want to find out if there is life after death. they plan to stop one of their heart for a few seconds, thu simul death, and then bring the person back to life. a scienc fiction thriller from the earli 1990' with a star stud cast. some line shouldn't be crossed. drama horror sciencefict thriller life and death afterlif swing memori medic student confetti kiefersutherland juliarobert kevinbacon williambaldwin oliverplatt kimberlyscott joshuarudoy benjaminmouton aerykegan keshare hopedavi jimortlieb johnduda meganstewart tressathoma sannavraa bethgrant marilyndoddsfrank patriciabelch michaeldougla joelschumach rickbieb"
5902,A Bridge Too Far,tell the stori of oper market garden. a fail attempt by the alli in the latter stage of wwii to end the war quickli by secur three bridg in holland allow access over the rhine into germany. a combin of poor alli intellig and the presenc of two crack german panzer divis meant that the final part of thi oper (the bridg in arnhem over the rhine) wa doom to failure. out of the sky come the screen' most incred spectacl of men and war! drama histori war netherland world war ii panzer british soldier dirkbogard jamescaan michaelcain seanconneri edwardfox elliottgould genehackman anthonyhopkin hardykrüg laurenceolivi ryano'n robertredford maximilianschel livullmann johnjudd denholmelliott jeremykemp wolfgangpreiss nicholascampbel colinfarrel walterkohut alunarmstrong hansvonborsodi hartmutbeck michaelbyrn garrickhagon johnratzenberg fredwilliam bencross arthurhil edwardkalinski benhoward donalddougla josephe.levin richardattenborough michaelstanley-evan richardp.levin
11460,Red Eye,"after attend the funer of her grandmoth in dallas, the lux atlant hotel manag lisa is wait for a flight to miami. due to the bad weather and consequ flight delay, she meet in the airport bar jack rippner, who is also in the wait list. they sit togeth in the plane, and jack reveal that he want lisa to chang the room in lux of an import american politician to facilit a terrorist attempt against him. otherwise, lisa' father will be kill by a hit man. lisa ha to decid what to do with the menac man at her side. fear take flight. horror thriller hostag menac hitman airplan rachelmcadam cillianmurphi briancox jaymamay jackscalia robertpin terrypress brittanyoak laurajohnson maxkasch kylegalln angelapaton lorenlest suzieplakson monicamcswain bethtoussaint adamgobbl megancrawford carlgilliard marykathleengordon philippavel ambermead deyyoung jeaninejackson chrisbend wescraven mariannemaddalena"
9358,Final Destination 2,"when kimberli ha a violent premonit of a highway pileup she block the freeway, keep a few other meant to die, safe...or are they? the survivor mysteri start die and it' up to kimberli to stop it befor she' next. death is like a boomerang. it keep come back horror mysteri ambul premonit hospit alilart a.j.cook michaelland tonytodd keeganconnortraci terrence't.c.'carson lyndaboyd jameskirk davidpaetkau justinamachado sarahcart alejandrora shaunsipo andrewairli noelfish davidr.elli craigperri warrenzid"
134,"O Brother, Where Art Thou?","in the deep south dure the 1930s, three escap convict search for hidden treasur while a relentless lawman pursu them. on their journey they come across mani comic charact and incred situations. base upon homer' 'odyssey'. they have a plan...but not a clue. action adventur comedi propheci southern usa music record countri music mississippi seduct music fraud georgeclooney johnturturro timblakenelson johngoodman hollyhunt christhomask charlesdurn delpentecost michaelbadalucco j.r.horn brianreddi wayneduval edgal raymckinnon danielvonbargen miatat musettavand christytaylor millfordfortenberri frankcollison quinngasaway leeweav stephenroot joelcoen ethancoen"
22894,Legion,"when god lose faith in humankind, he send hi legion of angel to bring on the apocalypse. humanity' onli hope for surviv lie in a group of stranger trap in an out-of-the-way, desert diner with the archangel michael. when the last angel falls, the fight for mankind begins. horror angel diner religion apocalyps demon desert angel paulbettani dennisquaid kevindurand katewalsh dougjon lucasblack tyresegibson adriannepalicki charless.dutton jontenney jeanettemil cameronharlow joshstamberg yanceyaria willaholland peterschink davidlancast michellitvak scottstewart stevebeswick marcsadeghi garrickdion jonathanoak garthpappa"
134374,Pain & Gain,"daniel lugo, manag of the sun gym in 1990 miami, decid that there is onli one way to achiev hi version of the american dream: extortion. to achiev hi goal, he recruit musclemen paul and adrian as accomplices. after sever fail attempts, they abduct rich businessman victor kershaw and convinc him to sign over all hi asset to them. but when kershaw make it out alive, author are reluct to believ hi story. their american dream is bigger than yours. thriller crime action miami scam crime weight lift weightlift duringcreditssting markwahlberg dwaynejohnson anthonymacki tonyshalhoub edharri robcorddri barpali rebelwilson kenjeong michaelrispoli keililefkovitz vivipineda christopherjestinlangstaff gustavoquirozjr. corinneferr zackmoor korygetman peterstormar larryhankin tonyplana brianstepanek perseicaputo billkelli emilyrutherfurd wladimirklitschko michaelbay michaelbay ianbryc donalddelin"
1901,In Good Company,"dan foreman is a season advertis sale execut at a high-rank public when a corpor takeov result in him be place under naiv supervisor carter duryea, who is half hi age. matter are made wors when dan' new supervisor becom romant involv with hi daughter an 18 year-old colleg student alex. he' rich, young and handsome. he' in love with you and he' your dad' boss. comedi drama romanc midlif crisi daughter bad boss tophergrac scarlettjohansson dennisquaid marghelgenberg davidpaym clarkgregg philipbakerhal kevinchapman selmablair frankiefaison tyburrel amyaquino enriquecastillo malcolmmcdowel johncho chrisweitz paulweitz paulweitz"
15028,Clockstoppers,"until now, zak gibbs' greatest challeng ha been to find a way to buy a car. but when he discov an odd wristwatch amidst hi father' variou invent and slip it on -- someth veri strang happens. the world around him seem to come to a stop, everyth and everybodi frozen in time. zak quickli learn how to manipul the devic and he and hi quick-wit and beauti new friend, francesca, start to have some real fun. the adventur of a lifetime, in a few mere seconds. adventur famili sciencefict thriller time airplan youth wristwatch jessebradford paulagarcé robinthoma frenchstewart michaelbiehn juliasweeney garikayimutambirwa lindzeletherman jasongeorg kenjenkin tonyabatemarco brianj.william galeannehurd jonathanfrak juliapistor"
11509,Silverado,"four unwit hero cross path on their journey to the sleepi town of silverado. littl do they know the town where their famili and friend resid ha been taken over by a corrupt sheriff and a murder posse. it' up to the sharp-shoot foursom to save the day, but first they have to break each other out of jail, and learn who their real friend are. four stranger becom friends. four friend becom heros. on the road to... action crime drama western sheriff fight hors male friendship two gun belt kevinklin scottglenn kevincostn dannyglov briandennehi johnclees bradleland marvinj.mcintyr shebwooley jonkasdan toddallen kennycal billthurman megkasdan dickdurock genehartlin autryward jakekasdan rosannaarquett rustymey zekedavidson loisgeari jamesgammon troyward roymcadam lindahunt jeffgoldblum raybak joeseneca lynnwhitfield jefffahey patriciagaul amandawyss earlhindman thomaswilsonbrown jimhayni richardjenkin kenfarm samgauni lawrencekasdan lawrencekasdan"
7445,Brothers,"when hi helicopt goe down dure hi fourth tour of duti in afghanistan, marin sam cahil is presum dead. back home, brother tommi step in to look over sam’ wife, grace, and two children. sam’ surpris homecom trigger domest mayhem. there are two side to everi family. drama thriller war brother brother relationship brother-in-law loss of husband war in afghanistan sister-in-law tobeymaguir jakegyllenha natalieportman samshepard marewinningham baileemadison taylorgear patrickjohnflueg cliftoncollinsjr careymulligan omidabtahi navidnegahban ethansuple arronshiv rayprewitt jennywad jasone.hil jamesd.dev lucerain enayatdelawari ricklamonda kevinwiggin yousufazami carrieflem michaeldeluca sigurjónsighvatsson jimsheridan ryankavanaugh mattbattaglia kenhalsband markfisch"
17047,Agent Cody Banks 2: Destination London,"with all-new gadgets, high-fli action, excit chase and a wisecrack new handler, derek (anthoni anderson), codi ha to retriev the devic befor the world' leader fall under the evil control of a diabol villain. adventur is an attitude. comedi london england cia teenag hero teen spi cia agent frankiemuniz anthonyanderson hannahspearritt alfieallen cynthiastevenson danielroebuck annachancellor keithallen jamesfaulkn davidkelli santiagosegura connorwiddow keithdavid rodsilv jackstanley joshuabrodi kevinallen"
62838,New Year's Eve,the live of sever coupl and singl in new york intertwin over the cours of new year' eve. the one night anyth is possible. comedi romanc new year' eve illustr cater pedicab ticket videoconferenc multipl storylin duringcreditssting robertdeniro katherineheigl ashtonkutch carlagugino leamichel zacefron joshduhamel jessicabiel halleberri sofíavergara abigailbreslin alyssamilano hilaryswank sarahjessicapark michellepfeiff caryelw sethmey sarahpaulson tilschweig jonbonjovi héctorelizondo katherinemcnamara ludacri jaket.austin natwolff yeardleysmith ryanseacrest michaelbloomberg fionachoi jimbelushi maradavi cassidyreiff russellpet serenapoon common garrymarshal
2057,Original Sin,"a young man is plung into a life of subterfuge, deceit and mistaken ident in pursuit of a femm fatal whose heart is never quit within hi grasp thi is not a love stori - it' a stori about love. drama thriller mysteri romanc women sex cuba erotic lover (female) passion coffe grower sin denunci angelinajoli antoniobandera gregoryitzin jackthompson allisonmacki joanpringl cordeliarichard thomasjan jameshaven lisaowen denisedinovi michaelcristof kateguinzburg carolle"
70436,The Raven,"a fiction account of the last day of edgar allan poe' life, in which the poet is in pursuit of a serial killer whose murder mirror those in the writer' stories. the onli one who can stop a serial killer is the man who inspir him. crime thriller mysteri poison blackmail mask ball histor figur buri aliv serial killer deadlin edgar allan poe newspap review baltimor maryland newspap offic hard time life imit art pendulum johncusack lukeevan aliceev brendangleeson kevinmcn oliverjackson-cohen jimmyyuil pamferri brendancoyl davelegeno michaelshannon aaronryd jamesmcteigu marcd.evan trevormaci"
16784,Welcome to Mooseport,"a us presid (gene hackman) who ha retir after two term in offic return to hi hometown of mooseport, main and decid to run for mayor against anoth local candid (ray romano). nan comedi rayromano genehackman marciagayharden mauratierney junesquibb christinebaranski fredsavag riptorn waynerobson michaelkinney donaldpetri"
8011,Highlander: The Final Dimension,"start off in the 15th century, with connor mcleod (christoph lambert) train with anoth immort swordsman, the japanes sorcer nakano (mako). when an evil immort name kane (mario van peebles) kill the old wizard, the result battl leav him buri in an underground cave. when kane resurfac in the 20th centuri to creat havoc, it' up to mcleod to stop him. throughout time they have hunt each other fulfil the prophecy, that there can be onli one. action fantasi sciencefict japan new york scotland morocco good and bad christopherlambert mariovanpeebl deborahkaraung mako martinneufeld danieldo michaeljayston louisbertignac andrewmorahan"
31640,Blood and Wine,"a man who ha fail as a father and husband commit a heist to make money for hi fledg business, but thing becom complic when hi wife interferes. there is no honour amongst thieves. crime drama thriller robberi gun fight love murder heist theft diamond neo-noir jacknicholson stephendorff jenniferlopez judydavi michaelcain haroldperrineau robynpeterson mikestarr jeremythoma bobrafelson"
9092,Snow White: A Tale of Terror,"base somewhat more authent on the grimm brothers' stori of a young woman who is unlik by her stepmother, the film includ the talk mirror, a poison apple, and some ruffian gold (not diamond) miner (and they aren't dwarf or cute). it take place at the time of the crusades, and depict the attitud of the wealthi and the peasant class toward one another. the fairi tale is over. fantasi horror jealousi toxic castl step mother fairy-tal figur appl middl age mirror nobil sigourneyweav samneil monicakeena gilbellow brianglov davidconrad anthonybrophi andrewtiernan taryndavi tomengelman michaelcohn"
2779,The Curse of the Jade Scorpion,"cw brigg is a veteran insur investigator, with mani successes. betti ann fitzgerald is a new employe in the compani he work for, with the task of reorgan the office. they don't like each other - or at least that' what they think. dure a night out with the rest of the offic employees, they go to watch voltan, a magician who secretli hypnot both of them. love sting comedi crime mysteri romanc thriller hypnosi independ film danaykroyd helenhunt woodyallen charlizetheron davidogdensti brianmarkinson johntormey johnschuck elizabethberkley kailivernoff mauricesonnenberg petergereti kevincahoon wallaceshawn vincegiordano kennethedelson brianmcconnachi judygold irawheel tinasloan ramseyfaragallah arthurj.nascarella irwincorey michaelmulheren peterlinari danmoran raygarvey johndoumanian philiplevi howardalden tedsomm randysandk peterecklund joelhelleni chuckwilson raymondbeckenstein lawrencefeldman kenpeplowski carolebayeux herblovel carmen patrickhorgan howarderskin bobdorian trudeklein brucebrown dickhyman woodyallen lettyaronson helenrobin"
